"Verslagperiode","id","Productgroep","Omzet","Aantal"
201412,1000663,2,4060.2,2295
201101,1000664,2,2917.86,5031
201102,1000664,2,2362.69,3153
201103,1000664,2,2057.95,2321
201104,1000664,2,2129.26,2681
201105,1000664,2,2408.76,2620
201106,1000664,2,2050.56,2164
201107,1000664,2,1964.65,2074
201108,1000664,2,2666.52,3076
201109,1000664,2,2506.69,3895
201110,1000664,2,2894.07,2980
201111,1000664,2,2782.25,3142
201112,1000664,2,2808.96,3239
201201,1000664,2,3770.62,5367
201202,1000664,2,2720.17,2983
201203,1000664,2,2366.22,2705
201204,1000664,2,3218.67,3253
201205,1000664,2,2383.19,2419
201206,1000664,2,2462.58,2408
201207,1000664,2,2896.9,2703
201208,1000664,2,565.06,644
201209,1000664,2,49.02,58
201210,1000664,2,11.52,12
201211,1000664,2,NA,NA
201212,1000664,2,NA,NA
201301,1000664,2,NA,NA
201302,1000664,2,NA,NA
201303,1000664,2,NA,NA
201304,1000664,2,NA,NA
201305,1000664,2,NA,NA
201306,1000664,2,NA,NA
201307,1000664,2,NA,NA
201308,1000664,2,NA,NA
201309,1000664,2,NA,NA
201310,1000664,2,NA,NA
201311,1000664,2,NA,NA
201312,1000664,2,NA,NA
201401,1000664,2,NA,NA
201402,1000664,2,NA,NA
201403,1000664,2,NA,NA
201404,1000664,2,NA,NA
201405,1000664,2,NA,NA
201406,1000664,2,NA,NA
201407,1000664,2,NA,NA
201408,1000664,2,NA,NA
201409,1000664,2,NA,NA
201410,1000664,2,NA,NA
201411,1000664,2,NA,NA
201412,1000664,2,NA,NA
201101,1000665,2,NA,NA
201102,1000665,2,NA,NA
201103,1000665,2,NA,NA
201104,1000665,2,NA,NA
201105,1000665,2,NA,NA
201106,1000665,2,NA,NA
201107,1000665,2,NA,NA
201108,1000665,2,NA,NA
201109,1000665,2,NA,NA
201110,1000665,2,NA,NA
201111,1000665,2,NA,NA
201112,1000665,2,NA,NA
201201,1000665,2,NA,NA
201202,1000665,2,NA,NA
201203,1000665,2,NA,NA
201204,1000665,2,NA,NA
201205,1000665,2,NA,NA
201206,1000665,2,NA,NA
201207,1000665,2,NA,NA
201208,1000665,2,NA,NA
201209,1000665,2,NA,NA
201210,1000665,2,NA,NA
201211,1000665,2,2397.72,2290
201212,1000665,2,2305.95,1720
201301,1000665,2,2838.88,2110
201302,1000665,2,2578.79,1915
201303,1000665,2,2846.65,2109
201304,1000665,2,3051.43,2261
201305,1000665,2,2798.47,2223
201306,1000665,2,2271.69,1683
201307,1000665,2,2476.49,1922
201308,1000665,2,1757.46,1313
201309,1000665,2,2935.72,2443
201310,1000665,2,2396.38,1776
201311,1000665,2,1264.33,937
201312,1000665,2,2439.58,1808
201401,1000665,2,3118.46,2311
201402,1000665,2,2735.85,2494
201403,1000665,2,1747.55,1747
201404,1000665,2,1035.62,856
201405,1000665,2,917.23,764
201406,1000665,2,1091.15,888
201407,1000665,2,955.09,891
201408,1000665,2,756.73,615
201409,1000665,2,870.57,706
201410,1000665,2,808.91,657
201411,1000665,2,807.93,656
201412,1000665,2,476.13,371
201101,1000666,2,NA,NA
201102,1000666,2,NA,NA
201103,1000666,2,NA,NA
201104,1000666,2,NA,NA
201105,1000666,2,NA,NA
201106,1000666,2,NA,NA
201107,1000666,2,NA,NA
201108,1000666,2,NA,NA
201109,1000666,2,NA,NA
201110,1000666,2,NA,NA
201111,1000666,2,NA,NA
201112,1000666,2,NA,NA
201201,1000666,2,NA,NA
201202,1000666,2,NA,NA
201203,1000666,2,NA,NA
201204,1000666,2,NA,NA
201205,1000666,2,NA,NA
201206,1000666,2,NA,NA
201207,1000666,2,NA,NA
201208,1000666,2,NA,NA
201209,1000666,2,NA,NA
201210,1000666,2,NA,NA
201211,1000666,2,NA,NA
201212,1000666,2,NA,NA
201301,1000666,2,NA,NA
201302,1000666,2,NA,NA
201303,1000666,2,NA,NA
201304,1000666,2,NA,NA
201305,1000666,2,NA,NA
201306,1000666,2,NA,NA
201307,1000666,2,NA,NA
201308,1000666,2,NA,NA
201309,1000666,2,NA,NA
201310,1000666,2,NA,NA
201311,1000666,2,NA,NA
201312,1000666,2,NA,NA
201401,1000666,2,NA,NA
201402,1000666,2,NA,NA
201403,1000666,2,5413.44,2269
201404,1000666,2,3981.81,1688
201405,1000666,2,5061.36,2301
201406,1000666,2,4478.52,1875
201407,1000666,2,3442.89,1441
201408,1000666,2,3827.58,1602
201409,1000666,2,8798.84,4219
201410,1000666,2,6279.77,2737
201411,1000666,2,4855.19,2064
201412,1000666,2,2725.87,1142
201101,1000667,2,NA,NA
201102,1000667,2,NA,NA
201103,1000667,2,NA,NA
201104,1000667,2,NA,NA
201105,1000667,2,NA,NA
201106,1000667,2,NA,NA
201107,1000667,2,NA,NA
201108,1000667,2,NA,NA
201109,1000667,2,NA,NA
201110,1000667,2,NA,NA
201111,1000667,2,NA,NA
201112,1000667,2,NA,NA
201201,1000667,2,NA,NA
201202,1000667,2,NA,NA
201203,1000667,2,NA,NA
201204,1000667,2,NA,NA
201205,1000667,2,NA,NA
201206,1000667,2,NA,NA
201207,1000667,2,NA,NA
201208,1000667,2,NA,NA
201209,1000667,2,NA,NA
201210,1000667,2,NA,NA
201211,1000667,2,NA,NA
201212,1000667,2,3086.61,939
201301,1000667,2,2152.15,559
201302,1000667,2,1740.2,452
201303,1000667,2,1655.5,430
201304,1000667,2,3307.15,859
201305,1000667,2,4542.22,1180
201306,1000667,2,1647.8,428
201307,1000667,2,1821.05,473
201308,1000667,2,1351.35,351
201309,1000667,2,1940.4,504
201310,1000667,2,1574.65,409
201311,1000667,2,2450.53,732
201312,1000667,2,1316.7,342
201401,1000667,2,2221.45,577
201402,1000667,2,1651.65,429
201403,1000667,2,2079,540
201404,1000667,2,1617,420
201405,1000667,2,1794.1,466
201406,1000667,2,2002.66,518
201407,1000667,2,1295.37,333
201408,1000667,2,1482.09,381
201409,1000667,2,2139.5,550
201410,1000667,2,1415.6,365
201411,1000667,2,1701.12,443
201412,1000667,2,856.32,223
201101,1000668,2,5947.77,2992
201102,1000668,2,4816.36,2426
201103,1000668,2,4579.99,2314
201104,1000668,2,5670.02,3162
201105,1000668,2,7201.27,3655
201106,1000668,2,6705.29,3371
201107,1000668,2,6338.76,3231
201108,1000668,2,1324.74,874
201109,1000668,2,136.61,71
201110,1000668,2,174.8,92
201111,1000668,2,163.18,82
201112,1000668,2,115.42,58
201201,1000668,2,175.12,88
201202,1000668,2,135.32,68
201203,1000668,2,119.31,60
201204,1000668,2,212.93,107
201205,1000668,2,31.89,21
201206,1000668,2,3.98,2
201207,1000668,2,NA,NA
201208,1000668,2,NA,NA
201209,1000668,2,NA,NA
201210,1000668,2,NA,NA
201211,1000668,2,NA,NA
201212,1000668,2,NA,NA
201301,1000668,2,NA,NA
201302,1000668,2,1810.13,867
201303,1000668,2,2950.66,1413
201304,1000668,2,4401.27,2110
201305,1000668,2,4011.38,1921
201306,1000668,2,3829.88,1834
201307,1000668,2,4546,2178
201308,1000668,2,3361.53,1612
201309,1000668,2,4009.19,1921
201310,1000668,2,3233.43,1549
201311,1000668,2,4249.36,2036
201312,1000668,2,4281.04,2051
201401,1000668,2,5079.37,2447
201402,1000668,2,2460.78,1300
201403,1000668,2,260.89,204
201404,1000668,2,45.06,32
201405,1000668,2,22.52,16
201406,1000668,2,10.54,7
201407,1000668,2,2.09,1
201408,1000668,2,1.36,1
201409,1000668,2,NA,NA
201410,1000668,2,NA,NA
201411,1000668,2,NA,NA
201412,1000668,2,NA,NA
201101,1000669,2,NA,NA
201102,1000669,2,NA,NA
201103,1000669,2,NA,NA
201104,1000669,2,NA,NA
201105,1000669,2,NA,NA
201106,1000669,2,NA,NA
201107,1000669,2,NA,NA
201108,1000669,2,NA,NA
201109,1000669,2,NA,NA
201110,1000669,2,NA,NA
201111,1000669,2,NA,NA
201112,1000669,2,NA,NA
201201,1000669,2,NA,NA
201202,1000669,2,NA,NA
201203,1000669,2,NA,NA
201204,1000669,2,NA,NA
201205,1000669,2,NA,NA
201206,1000669,2,NA,NA
201207,1000669,2,NA,NA
201208,1000669,2,NA,NA
201209,1000669,2,NA,NA
201210,1000669,2,NA,NA
201211,1000669,2,NA,NA
201212,1000669,2,NA,NA
201301,1000669,2,NA,NA
201302,1000669,2,NA,NA
201303,1000669,2,NA,NA
201304,1000669,2,NA,NA
201305,1000669,2,NA,NA
201306,1000669,2,NA,NA
201307,1000669,2,NA,NA
201308,1000669,2,1363.54,683
201309,1000669,2,2943.44,1670
201310,1000669,2,1946.22,978
201311,1000669,2,2324.32,1168
201312,1000669,2,2376.06,1194
201401,1000669,2,3215.84,1616
201402,1000669,2,2620.83,1317
201403,1000669,2,4023.26,2174
201404,1000669,2,2996.94,1506
201405,1000669,2,2829.78,1422
201406,1000669,2,3832.74,1926
201407,1000669,2,2787.99,1401
201408,1000669,2,2800.58,1412
201409,1000669,2,3841.57,2118
201410,1000669,2,3217.01,1633
201411,1000669,2,3364.76,1708
201412,1000669,2,1841.5,908
201101,1000670,2,NA,NA
201102,1000670,2,NA,NA
201103,1000670,2,NA,NA
201104,1000670,2,NA,NA
201105,1000670,2,NA,NA
201106,1000670,2,NA,NA
201107,1000670,2,NA,NA
201108,1000670,2,NA,NA
201109,1000670,2,NA,NA
201110,1000670,2,NA,NA
201111,1000670,2,NA,NA
201112,1000670,2,NA,NA
201201,1000670,2,NA,NA
201202,1000670,2,NA,NA
201203,1000670,2,NA,NA
201204,1000670,2,NA,NA
201205,1000670,2,NA,NA
201206,1000670,2,NA,NA
201207,1000670,2,NA,NA
201208,1000670,2,NA,NA
201209,1000670,2,NA,NA
201210,1000670,2,NA,NA
201211,1000670,2,NA,NA
201212,1000670,2,NA,NA
201301,1000670,2,NA,NA
201302,1000670,2,NA,NA
201303,1000670,2,NA,NA
201304,1000670,2,NA,NA
201305,1000670,2,NA,NA
201306,1000670,2,NA,NA
201307,1000670,2,NA,NA
201308,1000670,2,NA,NA
201309,1000670,2,NA,NA
201310,1000670,2,NA,NA
201311,1000670,2,NA,NA
201312,1000670,2,NA,NA
201401,1000670,2,NA,NA
201402,1000670,2,NA,NA
201403,1000670,2,NA,NA
201404,1000670,2,NA,NA
201405,1000670,2,NA,NA
201406,1000670,2,NA,NA
201407,1000670,2,NA,NA
201408,1000670,2,5578.44,2339
201409,1000670,2,21905.17,9178
201410,1000670,2,25351.25,10619
201411,1000670,2,33674,15154
201412,1000670,2,14271.73,5975
201101,1000671,2,3839.48,4653
201102,1000671,2,3210.06,3734
201103,1000671,2,2941.12,3097
201104,1000671,2,2813.6,3085
201105,1000671,2,3656.57,3853
201106,1000671,2,3072.21,3235
201107,1000671,2,2767.66,2923
201108,1000671,2,1544.36,1670
201109,1000671,2,1479.07,1558
201110,1000671,2,2160.04,2287
201111,1000671,2,1996.54,2113
201112,1000671,2,1778.81,1882
201201,1000671,2,2428.11,2562
201202,1000671,2,2036.64,2145
201203,1000671,2,1510.34,1591
201204,1000671,2,2612.91,2755
201205,1000671,2,1834.67,1932
201206,1000671,2,1985.88,2091
201207,1000671,2,2502.15,2637
201208,1000671,2,1571.29,1627
201209,1000671,2,151.43,153
201210,1000671,2,4.95,5
201211,1000671,2,1.98,2
201212,1000671,2,NA,NA
201301,1000671,2,NA,NA
201302,1000671,2,NA,NA
201303,1000671,2,NA,NA
201304,1000671,2,NA,NA
201305,1000671,2,NA,NA
201306,1000671,2,NA,NA
201307,1000671,2,NA,NA
201308,1000671,2,NA,NA
201309,1000671,2,NA,NA
201310,1000671,2,NA,NA
201311,1000671,2,NA,NA
201312,1000671,2,NA,NA
201401,1000671,2,NA,NA
201402,1000671,2,NA,NA
201403,1000671,2,NA,NA
201404,1000671,2,NA,NA
201405,1000671,2,NA,NA
201406,1000671,2,NA,NA
201407,1000671,2,NA,NA
201408,1000671,2,NA,NA
201409,1000671,2,NA,NA
201410,1000671,2,NA,NA
201411,1000671,2,NA,NA
201412,1000671,2,NA,NA
201101,1000672,2,2240.96,1324
201102,1000672,2,1216.32,609
201103,1000672,2,1755.92,946
201104,1000672,2,1136.43,549
201105,1000672,2,1544.02,752
201106,1000672,2,1365.23,679
201107,1000672,2,1451.99,695
201108,1000672,2,2134.28,916
201109,1000672,2,1621.68,696
201110,1000672,2,2320.68,996
201111,1000672,2,1892.37,817
201112,1000672,2,1957.95,855
201201,1000672,2,2202.48,967
201202,1000672,2,1968.96,879
201203,1000672,2,1755.6,909
201204,1000672,2,2063.04,921
201205,1000672,2,1751.68,782
201206,1000672,2,2035.6,1036
201207,1000672,2,1816.64,811
201208,1000672,2,1591.86,721
201209,1000672,2,1312.36,602
201210,1000672,2,2057.16,1051
201211,1000672,2,1522.2,708
201212,1000672,2,1628.17,738
201301,1000672,2,1968.46,871
201302,1000672,2,1841.85,917
201303,1000672,2,2073.13,1027
201304,1000672,2,1917,852
201305,1000672,2,1791,796
201306,1000672,2,1892.3,870
201307,1000672,2,2349.8,1100
201308,1000672,2,1690.16,814
201309,1000672,2,2702.49,1481
201310,1000672,2,1654.23,823
201311,1000672,2,1760.76,876
201312,1000672,2,2166.78,1078
201401,1000672,2,2269.29,1129
201402,1000672,2,2280.18,1293
201403,1000672,2,3171.77,1827
201404,1000672,2,1701.51,879
201405,1000672,2,1989.14,1058
201406,1000672,2,3148.04,1913
201407,1000672,2,1744.2,969
201408,1000672,2,1691.39,900
201409,1000672,2,2841.25,1686
201410,1000672,2,1884.06,1010
201411,1000672,2,2238.45,1326
201412,1000672,2,958.23,507
201101,1000673,2,NA,NA
201102,1000673,2,NA,NA
201103,1000673,2,NA,NA
201104,1000673,2,NA,NA
201105,1000673,2,NA,NA
201106,1000673,2,NA,NA
201107,1000673,2,NA,NA
201108,1000673,2,201,139
201109,1000673,2,1128.27,760
201110,1000673,2,1866.82,1292
201111,1000673,2,2250.96,1854
201112,1000673,2,1766.51,1274
201201,1000673,2,2243.26,1616
201202,1000673,2,2493.91,2044
201203,1000673,2,1277.47,920
201204,1000673,2,2299.92,1655
201205,1000673,2,1423.12,1026
201206,1000673,2,1382.6,996
201207,1000673,2,1502.52,1082
201208,1000673,2,1132.63,818
201209,1000673,2,1386.89,1004
201210,1000673,2,2268.93,1633
201211,1000673,2,2518.1,2167
201212,1000673,2,1901.77,1369
201301,1000673,2,2429.39,1749
201302,1000673,2,1988.44,1431
201303,1000673,2,2008.24,1445
201304,1000673,2,2983.66,2626
201305,1000673,2,1750.18,1263
201306,1000673,2,1391.08,1020
201307,1000673,2,1288.16,936
201308,1000673,2,1188.61,865
201309,1000673,2,2016.24,1498
201310,1000673,2,1896.21,1417
201311,1000673,2,2007.13,1498
201312,1000673,2,2088.52,1559
201401,1000673,2,3511.81,2927
201402,1000673,2,2112.91,1638
201403,1000673,2,2347.79,1841
201404,1000673,2,1722.07,1324
201405,1000673,2,1606.19,1243
201406,1000673,2,1674.6,1319
201407,1000673,2,1097.54,838
201408,1000673,2,1433.19,1136
201409,1000673,2,1930.31,1518
201410,1000673,2,1763.2,1386
201411,1000673,2,2057.53,1641
201412,1000673,2,1559.17,1415
201101,1000674,2,NA,NA
201102,1000674,2,NA,NA
201103,1000674,2,NA,NA
201104,1000674,2,NA,NA
201105,1000674,2,NA,NA
201106,1000674,2,NA,NA
201107,1000674,2,NA,NA
201108,1000674,2,NA,NA
201109,1000674,2,NA,NA
201110,1000674,2,NA,NA
201111,1000674,2,NA,NA
201112,1000674,2,NA,NA
201201,1000674,2,NA,NA
201202,1000674,2,NA,NA
201203,1000674,2,NA,NA
201204,1000674,2,NA,NA
201205,1000674,2,NA,NA
201206,1000674,2,NA,NA
201207,1000674,2,NA,NA
201208,1000674,2,5035.44,876
201209,1000674,2,6685.53,1144
201210,1000674,2,9709,1665
201211,1000674,2,9373.89,1922
201212,1000674,2,7556.48,1486
201301,1000674,2,8109.29,1478
201302,1000674,2,6535.89,1273
201303,1000674,2,5846.6,1018
201304,1000674,2,8271.59,1548
201305,1000674,2,5903.06,1017
201306,1000674,2,5598.3,961
201307,1000674,2,6507.64,1172
201308,1000674,2,6090.78,1726
201309,1000674,2,966.23,253
201310,1000674,2,326.58,80
201311,1000674,2,114.96,29
201312,1000674,2,120.78,31
201401,1000674,2,76.42,19
201402,1000674,2,29.25,5
201403,1000674,2,40.69,15
201404,1000674,2,27.59,10
201405,1000674,2,34.21,9
201406,1000674,2,17.25,4
201407,1000674,2,22.81,6
201408,1000674,2,9.65,2
201409,1000674,2,NA,NA
201410,1000674,2,NA,NA
201411,1000674,2,NA,NA
201412,1000674,2,NA,NA
201101,1000675,2,NA,NA
201102,1000675,2,NA,NA
201103,1000675,2,NA,NA
201104,1000675,2,NA,NA
201105,1000675,2,NA,NA
201106,1000675,2,NA,NA
201107,1000675,2,NA,NA
201108,1000675,2,NA,NA
201109,1000675,2,NA,NA
201110,1000675,2,NA,NA
201111,1000675,2,NA,NA
201112,1000675,2,NA,NA
201201,1000675,2,NA,NA
201202,1000675,2,NA,NA
201203,1000675,2,NA,NA
201204,1000675,2,NA,NA
201205,1000675,2,NA,NA
201206,1000675,2,NA,NA
201207,1000675,2,NA,NA
201208,1000675,2,NA,NA
201209,1000675,2,NA,NA
201210,1000675,2,45954.15,5756
201211,1000675,2,1251.64,147
201212,1000675,2,48.54,5
201301,1000675,2,389.48,52
201302,1000675,2,NA,NA
201303,1000675,2,NA,NA
201304,1000675,2,NA,NA
201305,1000675,2,NA,NA
201306,1000675,2,NA,NA
201307,1000675,2,NA,NA
201308,1000675,2,NA,NA
201309,1000675,2,NA,NA
201310,1000675,2,NA,NA
201311,1000675,2,NA,NA
201312,1000675,2,NA,NA
201401,1000675,2,NA,NA
201402,1000675,2,NA,NA
201403,1000675,2,NA,NA
201404,1000675,2,NA,NA
201405,1000675,2,NA,NA
201406,1000675,2,NA,NA
201407,1000675,2,NA,NA
201408,1000675,2,NA,NA
201409,1000675,2,NA,NA
201410,1000675,2,NA,NA
201411,1000675,2,NA,NA
201412,1000675,2,NA,NA
201101,1000676,2,4998.11,1938
201102,1000676,2,4488.02,1746
201103,1000676,2,4334.26,1677
201104,1000676,2,4546.5,1769
201105,1000676,2,8355.5,2996
201106,1000676,2,5567.07,1759
201107,1000676,2,4652.02,1526
201108,1000676,2,5063.33,2531
201109,1000676,2,458.84,186
201110,1000676,2,248.17,87
201111,1000676,2,277.39,88
201112,1000676,2,241.82,79
201201,1000676,2,257.57,83
201202,1000676,2,267.62,86
201203,1000676,2,156.02,49
201204,1000676,2,325.43,115
201205,1000676,2,220.11,69
201206,1000676,2,178.64,56
201207,1000676,2,288.85,91
201208,1000676,2,283.27,89
201209,1000676,2,315.17,103
201210,1000676,2,398.08,129
201211,1000676,2,248.61,79
201212,1000676,2,118.32,38
201301,1000676,2,35.24,12
201302,1000676,2,15.98,8
201303,1000676,2,12,6
201304,1000676,2,NA,NA
201305,1000676,2,NA,NA
201306,1000676,2,NA,NA
201307,1000676,2,NA,NA
201308,1000676,2,NA,NA
201309,1000676,2,NA,NA
201310,1000676,2,NA,NA
201311,1000676,2,NA,NA
201312,1000676,2,NA,NA
201401,1000676,2,NA,NA
201402,1000676,2,NA,NA
201403,1000676,2,NA,NA
201404,1000676,2,NA,NA
201405,1000676,2,NA,NA
201406,1000676,2,NA,NA
201407,1000676,2,NA,NA
201408,1000676,2,NA,NA
201409,1000676,2,NA,NA
201410,1000676,2,NA,NA
201411,1000676,2,NA,NA
201412,1000676,2,NA,NA
201101,1000677,2,NA,NA
201102,1000677,2,NA,NA
201103,1000677,2,NA,NA
201104,1000677,2,NA,NA
201105,1000677,2,NA,NA
201106,1000677,2,NA,NA
201107,1000677,2,NA,NA
201108,1000677,2,NA,NA
201109,1000677,2,NA,NA
201110,1000677,2,NA,NA
201111,1000677,2,NA,NA
201112,1000677,2,NA,NA
201201,1000677,2,NA,NA
201202,1000677,2,NA,NA
201203,1000677,2,NA,NA
201204,1000677,2,NA,NA
201205,1000677,2,NA,NA
201206,1000677,2,NA,NA
201207,1000677,2,NA,NA
201208,1000677,2,NA,NA
201209,1000677,2,NA,NA
201210,1000677,2,NA,NA
201211,1000677,2,NA,NA
201212,1000677,2,NA,NA
201301,1000677,2,NA,NA
201302,1000677,2,NA,NA
201303,1000677,2,NA,NA
201304,1000677,2,NA,NA
201305,1000677,2,716.99,361
201306,1000677,2,2852.21,1935
201307,1000677,2,2874.47,1761
201308,1000677,2,1894.75,1212
201309,1000677,2,2787.3,1960
201310,1000677,2,1692.59,882
201311,1000677,2,1806.01,1079
201312,1000677,2,1520.93,829
201401,1000677,2,2175,1302
201402,1000677,2,1965.92,1466
201403,1000677,2,3064.89,2400
201404,1000677,2,1319.56,672
201405,1000677,2,1112.26,567
201406,1000677,2,5073.18,2963
201407,1000677,2,2910.1,1490
201408,1000677,2,5182.98,3882
201409,1000677,2,2987.77,2238
201410,1000677,2,1458.17,904
201411,1000677,2,1495.53,1033
201412,1000677,2,634.03,339
201101,1000678,2,5843.19,4914
201102,1000678,2,4201,3533
201103,1000678,2,3878.92,3261
201104,1000678,2,3051.44,2569
201105,1000678,2,3601.18,3028
201106,1000678,2,3010.01,2530
201107,1000678,2,3058.22,2571
201108,1000678,2,3658.58,3086
201109,1000678,2,2789.64,2348
201110,1000678,2,5148.8,5140
201111,1000678,2,1425.38,1457
201112,1000678,2,803.17,708
201201,1000678,2,991.08,864
201202,1000678,2,953.28,874
201203,1000678,2,597.18,522
201204,1000678,2,931.39,843
201205,1000678,2,873.6,1185
201206,1000678,2,159.48,189
201207,1000678,2,84.11,94
201208,1000678,2,15.29,15
201209,1000678,2,15.11,17
201210,1000678,2,58.04,54
201211,1000678,2,15.05,13
201212,1000678,2,793.92,668
201301,1000678,2,1111.24,939
201302,1000678,2,435.86,394
201303,1000678,2,49.9,55
201304,1000678,2,5.53,5
201305,1000678,2,5.92,8
201306,1000678,2,2.98,3
201307,1000678,2,NA,NA
201308,1000678,2,NA,NA
201309,1000678,2,NA,NA
201310,1000678,2,NA,NA
201311,1000678,2,NA,NA
201312,1000678,2,NA,NA
201401,1000678,2,NA,NA
201402,1000678,2,NA,NA
201403,1000678,2,NA,NA
201404,1000678,2,NA,NA
201405,1000678,2,NA,NA
201406,1000678,2,NA,NA
201407,1000678,2,NA,NA
201408,1000678,2,NA,NA
201409,1000678,2,NA,NA
201410,1000678,2,NA,NA
201411,1000678,2,NA,NA
201412,1000678,2,NA,NA
201101,1000679,2,2551.61,1257
201102,1000679,2,1842.31,906
201103,1000679,2,1926.54,1027
201104,1000679,2,1572.4,771
201105,1000679,2,2027.94,998
201106,1000679,2,1794.36,880
201107,1000679,2,1726.55,850
201108,1000679,2,2095.05,1038
201109,1000679,2,1695.14,832
201110,1000679,2,2516.03,1236
201111,1000679,2,1945.94,957
201112,1000679,2,2836.31,1391
201201,1000679,2,2523.12,1240
201202,1000679,2,2158.69,1065
201203,1000679,2,1282.74,665
201204,1000679,2,2385.48,1171
201205,1000679,2,1821.86,902
201206,1000679,2,1619.23,795
201207,1000679,2,2263.4,1115
201208,1000679,2,1791.98,886
201209,1000679,2,1731.52,849
201210,1000679,2,2687.34,1335
201211,1000679,2,NA,NA
201212,1000679,2,NA,NA
201301,1000679,2,NA,NA
201302,1000679,2,NA,NA
201303,1000679,2,NA,NA
201304,1000679,2,NA,NA
201305,1000679,2,NA,NA
201306,1000679,2,NA,NA
201307,1000679,2,NA,NA
201308,1000679,2,NA,NA
201309,1000679,2,NA,NA
201310,1000679,2,NA,NA
201311,1000679,2,NA,NA
201312,1000679,2,NA,NA
201401,1000679,2,NA,NA
201402,1000679,2,NA,NA
201403,1000679,2,NA,NA
201404,1000679,2,NA,NA
201405,1000679,2,NA,NA
201406,1000679,2,NA,NA
201407,1000679,2,NA,NA
201408,1000679,2,NA,NA
201409,1000679,2,NA,NA
201410,1000679,2,NA,NA
201411,1000679,2,NA,NA
201412,1000679,2,NA,NA
201101,1000680,2,2203.21,2080
201102,1000680,2,1742.11,1596
201103,1000680,2,1918.68,1628
201104,1000680,2,1790.06,1522
201105,1000680,2,2124.59,1801
201106,1000680,2,1531.5,1327
201107,1000680,2,1325.48,1177
201108,1000680,2,1667.88,1476
201109,1000680,2,1619.5,1337
201110,1000680,2,2479.99,1986
201111,1000680,2,2376.86,1906
201112,1000680,2,1999.99,1602
201201,1000680,2,2874.35,2304
201202,1000680,2,2847.94,2510
201203,1000680,2,1915,1532
201204,1000680,2,2647.5,2118
201205,1000680,2,2395.96,2157
201206,1000680,2,1930,1544
201207,1000680,2,1956.25,1565
201208,1000680,2,1472.83,1317
201209,1000680,2,1451.34,1466
201210,1000680,2,2264.13,2287
201211,1000680,2,1943.37,1963
201212,1000680,2,1645.38,1662
201301,1000680,2,2767.22,3058
201302,1000680,2,1830.51,1849
201303,1000680,2,2042.37,2063
201304,1000680,2,2121.27,2650
201305,1000680,2,1657.77,1946
201306,1000680,2,1475.68,1604
201307,1000680,2,1459.16,1680
201308,1000680,2,950.36,1033
201309,1000680,2,1789.4,1945
201310,1000680,2,1372.64,1492
201311,1000680,2,1518.92,1651
201312,1000680,2,1361.6,1480
201401,1000680,2,1983.52,2156
201402,1000680,2,1664.28,1809
201403,1000680,2,1898.88,2064
201404,1000680,2,1506.96,1638
201405,1000680,2,1382.76,1503
201406,1000680,2,1654.16,1798
201407,1000680,2,1275.66,1563
201408,1000680,2,1138.96,1238
201409,1000680,2,1740.64,1892
201410,1000680,2,1482.12,1762
201411,1000680,2,1759.96,1913
201412,1000680,2,975.2,1060
201101,1000681,2,6392.83,3543
201102,1000681,2,4127.82,2174
201103,1000681,2,5306.16,3052
201104,1000681,2,4660.61,2342
201105,1000681,2,8995.04,4515
201106,1000681,2,7931.56,3967
201107,1000681,2,5208.73,2657
201108,1000681,2,1667.06,989
201109,1000681,2,56.17,35
201110,1000681,2,19.35,10
201111,1000681,2,10.68,7
201112,1000681,2,4.77,3
201201,1000681,2,3.18,2
201202,1000681,2,4.77,3
201203,1000681,2,4.77,3
201204,1000681,2,NA,NA
201205,1000681,2,NA,NA
201206,1000681,2,NA,NA
201207,1000681,2,NA,NA
201208,1000681,2,NA,NA
201209,1000681,2,NA,NA
201210,1000681,2,NA,NA
201211,1000681,2,NA,NA
201212,1000681,2,NA,NA
201301,1000681,2,NA,NA
201302,1000681,2,NA,NA
